63.151;1;5.33519738722e-05;18743.4489752;46566.8579861;65310.3069613;8644.35418977;742.07335622;1038.87813936;161.988236762;4.03009989915e-05;4.36273393136e-06;0.00629727565329;3
68.151;1;4.94377190874e-05;20227.4704105;50277.2398837;70504.7102942;8723.51393076;742.078643953;1038.88322921;168.278666028;3.4062502986e-05;4.72134065499e-06;0.00681493102685;3
73.151;1;4.60585585887e-05;21711.4914283;53987.6481294;75699.1395577;8797.06701199;742.084057654;1038.88850267;174.342249114;2.93029159146e-05;5.07626528488e-06;0.00732727505854;3
78.151;1;4.31117879057e-05;23195.512146;57698.0834106;80893.5955566;8865.75543638;742.089575573;1038.8939181;180.20188686;2.55773141285e-05;5.42740600114e-06;0.00783416121097;3
83.151;1;4.0519405879e-05;24679.5326413;61408.5462919;86088.0789332;8930.18300602;742.095184913;1038.89945054;185.876867864;2.25966714324e-05;5.77470796806e-06;0.00833551059996;3
88.151;1;3.82211086246e-05;26163.5529681;65119.0372627;91282.5902308;8990.84764593;742.100877848;1038.90508446;191.38361917;2.01669108403e-05;6.11815124273e-06;0.00883129460972;3
93.151;1;3.61695398746e-05;27647.5731643;68829.5567658;96477.1299301;9048.16479734;742.106649423;1038.91080985;196.736267539;1.81538806135e-05;6.45774188143e-06;0.00932152209385;3
98.151;1;3.43269930748e-05;29131.5932573;72540.1052133;101671.698471;9102.48468681;742.112496401;1038.91662005;201.947066642;1.64624530648e-05;6.79350532173e-06;0.00980622984493;3
103.151;1;3.26630726375e-05;30615.6132675;76250.6829967;106866.296264;9154.10529983;742.118416604;1038.92251053;207.026727352;1.50236281988e-05;7.12548140891e-06;0.0102854754287;3
108.151;1;3.11530039437e-05;32099.6332105;79961.2904937;112060.923704;9203.28228054;742.124408526;1038.9284781;211.984676728;1.37863395625e-05;7.4537206269e-06;0.0107593317521;3
113.151;1;2.97763914211e-05;33583.6530981;83671.9280719;117255.58117;9250.23659208;742.130471106;1038.93452049;216.829263642;1.27121011263e-05;7.77828122211e-06;0.0112278829164;3
118.151;1;2.85162919629e-05;35067.6729394;87382.5960917;122450.269031;9295.16051933;742.136603591;1038.94063607;221.567923906;1.1771434295e-05;8.09922699625e-06;0.0116912210355;3
123.151;1;2.73585140656e-05;36551.6927418;91093.2949088;127644.987651;9338.22242654;742.142805473;1038.94682365;226.207314238;1.09414278814e-05;8.41662560514e-06;0.0121494437822;3
128.151;1;2.62910810388e-05;38035.7125112;94804.0248751;132839.737386;9379.57056757;742.149076483;1038.95308246;230.753421966;1.0204034005e-05;8.7305472434e-06;0.0126026524921;3
133.151;1;2.53038151578e-05;39519.7322523;98514.786341;138034.518593;9419.33616647;742.155416652;1038.95941214;235.211655635;9.54486373199e-06;9.04106362562e-06;0.0130509506952;3
138.151;1;2.43880121203e-05;41003.751969;102225.579657;143229.331626;9457.63592982;742.161826458;1038.96581287;239.586920416;8.95231802484e-06;9.34824719687e-06;0.0134944429788;3
143.151;1;2.35361837259e-05;42487.7716645;105936.405177;148424.176842;9494.57411225;742.168307083;1038.97228558;243.883681339;8.41695174202e-06;9.65217052154e-06;0.0139332341099;3
148.151;1;2.27418526626e-05;43971.7913415;109647.263264;153619.054605;9530.24422725;742.17486082;1038.97883238;248.106016639;7.93100209826e-06;9.95290581165e-06;0.0143674283602;3
153.151;1;2.1999387492e-05;45455.8110022;113358.154293;158813.965295;9564.73047387;742.181491656;1038.98545711;252.257663059;7.48803429738e-06;1.02505245646e-05;0.0147971289918;3
158.151;1;2.13038689357e-05;46939.8306485;117069.078668;164008.909317;9598.10893415;742.188206082;1038.99216612;256.342054519;7.08267228821e-06;1.05450972874e-05;0.0152224378715;3
163.151;1;2.06509807497e-05;48423.8502821;120780.036831;169203.887113;9630.44858419;742.195014151;1038.99896937;260.362355308;6.71039165406e-06;1.08366932882e-05;0.0156434551876;3
168.151;1;2.00369200673e-05;49907.8699043;124491.029288;174398.899192;9661.81215256;742.201930812;1039.00588173;264.321488697;6.36735898945e-06;1.11253805235e-05;0.0160602792497;3
173.151;1;1.94583232766e-05;51391.8895162;128202.056632;179593.946148;9692.25685294;742.208977531;1039.01292459;268.222161722;6.05030589671e-06;1.1411225486e-05;0.0164730063571;3
178.151;1;1.89122043793e-05;52875.9091191;131913.119585;184789.028704;9721.83501251;742.216184186;1039.02012777;272.066886731;5.75642941692e-06;1.16942931283e-05;0.0168817307216;3
183.151;1;1.8395903447e-05;54359.9287136;135624.219046;189984.147759;9750.59461336;742.223591233;1039.02753167;275.858000193;5.48331256417e-06;1.19746468126e-05;0.0172865444367;3
188.151;1;1.79070432953e-05;55843.9483007;139335.356143;195179.304444;9778.57976106;742.231252088;1039.03518968;279.597679171;5.22886062413e-06;1.22523482815e-05;0.0176875374841;3
193.151;1;1.74434928877e-05;57327.967881;143046.532312;200374.500193;9805.83109184;742.239235684;1039.04317068;283.2879558;4.99124945078e-06;1.25274576469e-05;0.0180847977711;3
198.151;1;1.70033362801e-05;58811.9874551;146757.749378;205569.736833;9832.38612773;742.247629139;1039.05156178;286.930730054;4.76888334828e-06;1.28000333907e-05;0.0184784111925;3
203.151;1;1.65848461509e-05;60296.0070235;150469.00965;210765.016673;9858.27958755;742.256540462;1039.06047094;290.527781032;4.56036065072e-06;1.3070132377e-05;0.0188684617128;3
208.151;1;1.61864611469e-05;61780.0265868;154180.316037;215960.342623;9883.54366018;742.266101215;1039.07002971;294.080776982;4.36444528968e-06;1.33378098723e-05;0.0192550314635;3
