195.5;0;0;Inf;1391089.69141;1486536.2131;27357.5574966;1519.79784469;2008.01534695;355.116339066;NaN;6.8493983332e-06;0.0196253094856;2
195.5;0;0;Inf;1391089.69141;1486536.2131;27357.5574966;1519.79784469;2008.01534695;355.116339066;NaN;6.8493983332e-06;0.0196253094856;3
200.5;0;0;Inf;1398689.63426;1496577.24346;27395.9430614;1520.26516963;2008.48267189;359.615359474;NaN;6.97691393382e-06;0.0196755352548;2
200.5;0;0;Inf;1398689.63426;1496577.24346;27395.9430614;1520.26516963;2008.48267189;359.615359474;NaN;6.97691393382e-06;0.0196755352548;3
205.5;0;0;Inf;1406293.17805;1506621.87476;27433.4007869;1521.23353329;2009.45103555;364.043561375;NaN;7.10926768711e-06;0.0197477604537;2
205.5;0;0;Inf;1406293.17805;1506621.87476;27433.4007869;1521.23353329;2009.45103555;364.043561375;NaN;7.10926768711e-06;0.0197477604537;3
210.5;0;0;Inf;1413902.75942;1516672.54365;27469.9870052;1522.67586323;2010.89336549;368.403299514;NaN;7.24608925383e-06;0.0198418174323;2
210.5;0;0;Inf;1413902.75942;1516672.54365;27469.9870052;1522.67586323;2010.89336549;368.403299514;NaN;7.24608925383e-06;0.0198418174323;3
215.5;0;0;Inf;1421520.68475;1526731.55648;27505.7534684;1524.56709299;2012.78459525;372.696821305;NaN;7.38704744488e-06;0.0199575312982;2
215.5;0;0;Inf;1421520.68475;1526731.55648;27505.7534684;1524.56709299;2012.78459525;372.696821305;NaN;7.38704744488e-06;0.0199575312982;3
220.5;0;0;Inf;1429149.13967;1536801.09892;27540.7478134;1526.88396762;2015.10146988;376.926274132;NaN;7.53184441241e-06;0.0200947199173;2
220.5;0;0;Inf;1429149.13967;1536801.09892;27540.7478134;1526.88396762;2015.10146988;376.926274132;NaN;7.53184441241e-06;0.0200947199173;3
225.5;0;0;Inf;1436790.19772;1546883.24448;27575.0139693;1529.60487212;2017.82237438;381.093711899;NaN;7.68021087908e-06;0.0202531939135;2
225.5;0;0;Inf;1436790.19772;1546883.24448;27575.0139693;1529.60487212;2017.82237438;381.093711899;NaN;7.68021087908e-06;0.0202531939135;3
230.5;0;0;Inf;1444445.82815;1556979.96242;27608.5925171;1532.70967962;2020.92718188;385.201100927;NaN;7.83190219713e-06;0.0204327566684;2
230.5;0;0;Inf;1444445.82815;1556979.96242;27608.5925171;1532.70967962;2020.92718188;385.201100927;NaN;7.83190219713e-06;0.0204327566684;3
235.5;0;0;Inf;1452117.903;1567093.12478;27641.5210075;1536.17961671;2024.39711897;389.250325274;NaN;7.98669507504e-06;0.0206332043219;2
235.5;0;0;Inf;1452117.903;1567093.12478;27641.5210075;1536.17961671;2024.39711897;389.250325274;NaN;7.98669507504e-06;0.0206332043219;3
240.5;0;0;Inf;1459808.20357;1577224.51287;27673.8342428;1539.9971436;2028.21464586;393.243191572;NaN;8.14438484406e-06;0.0208543257718;2
240.5;0;0;Inf;1459808.20357;1577224.51287;27673.8342428;1539.9971436;2028.21464586;393.243191572;NaN;8.14438484406e-06;0.0208543257718;3
245.5;0;0;Inf;1467518.42634;1587375.82314;27705.5645278;1544.14584727;2032.36334952;397.181433412;NaN;8.30478316408e-06;0.0210959026739;2
245.5;0;0;Inf;1467518.42634;1587375.82314;27705.5645278;1544.14584727;2032.36334952;397.181433412;NaN;8.30478316408e-06;0.0210959026739;3
250.5;0;0;Inf;1475250.18832;1597548.67263;27736.7418922;1548.61034583;2036.82784809;401.066715369;NaN;8.4677160886e-06;0.0213577094419;2
250.5;0;0;Inf;1475250.18832;1597548.67263;27736.7418922;1548.61034583;2036.82784809;401.066715369;NaN;8.4677160886e-06;0.0213577094419;3
255.5;0;0;Inf;1483005.03201;1607744.60384;27767.3942909;1553.37620294;2041.5937052;404.900636669;NaN;8.63302242497e-06;0.0216395132478;2
255.5;0;0;Inf;1483005.03201;1607744.60384;27767.3942909;1553.37620294;2041.5937052;404.900636669;NaN;8.63302242497e-06;0.0216395132478;3
260.5;0;0;Inf;1490784.42996;1617965.08929;27797.5477817;1558.42985077;2046.64735303;408.684734583;NaN;8.80055233823e-06;0.0219410740212;2
260.5;0;0;Inf;1490784.42996;1617965.08929;27797.5477817;1558.42985077;2046.64735303;408.684734583;NaN;8.80055233823e-06;0.0219410740212;3
265.5;0;0;Inf;1498589.78885;1628211.5357;27827.2266858;1563.75852074;2051.97602299;412.42048754;NaN;8.97016615708e-06;0.0222621444501;2
265.5;0;0;Inf;1498589.78885;1628211.5357;27827.2266858;1563.75852074;2051.97602299;412.42048754;NaN;8.97016615708e-06;0.0222621444501;3
270.5;0;0;Inf;1506422.45344;1638485.2878;27856.4537318;1569.35018098;2057.56768323;416.109318017;NaN;9.14173334822e-06;0.0226024699801;2
270.5;0;0;Inf;1506422.45344;1638485.2878;27856.4537318;1569.35018098;2057.56768323;416.109318017;NaN;9.14173334822e-06;0.0226024699801;3
275.5;0;0;Inf;1514283.71002;1648787.6319;27885.2501851;1575.19347982;2063.41098208;419.75259522;NaN;9.31513163144e-06;0.0229617888151;2
275.5;0;0;Inf;1514283.71002;1648787.6319;27885.2501851;1575.19347982;2063.41098208;419.75259522;NaN;9.31513163144e-06;0.0229617888151;3
280.5;0;0;Inf;1522174.78973;1659119.79912;27913.6359651;1581.27769458;2069.49519684;423.351637577;NaN;9.49024621293e-06;0.023339831917;2
280.5;0;0;Inf;1522174.78973;1659119.79912;27913.6359651;1581.27769458;2069.49519684;423.351637577;NaN;9.49024621293e-06;0.023339831917;3
285.5;0;0;Inf;1530096.87157;1669482.96846;27941.6297511;1587.59268509;2075.81018735;426.907715069;NaN;9.66696911819e-06;0.0237363230054;2
285.5;0;0;Inf;1530096.87157;1669482.96846;27941.6297511;1587.59268509;2075.81018735;426.907715069;NaN;9.66696911819e-06;0.0237363230054;3
290.5;0;0;Inf;1538051.08518;1679878.26959;27969.2490779;1594.12885143;2082.34635369;430.422051403;NaN;9.84519860928e-06;0.0241509785582;2
290.5;0;0;Inf;1538051.08518;1679878.26959;27969.2490779;1594.12885143;2082.34635369;430.422051403;NaN;9.84519860928e-06;0.0241509785582;3
295.5;0;0;Inf;1546038.51352;1690306.78543;27996.5104233;1600.87709544;2089.0945977;433.895826058;NaN;1.00248386736e-05;0.0245835078111;2
295.5;0;0;Inf;1546038.51352;1690306.78543;27996.5104233;1600.87709544;2089.0945977;433.895826058;NaN;1.00248386736e-05;0.0245835078111;3
300.5;0;0;Inf;1554060.19519;1700769.55462;28023.4292866;1607.82878565;2096.0462879;437.330176202;NaN;1.02057985734e-05;0.0250336127581;2
300.5;0;0;Inf;1554060.19519;1700769.55462;28023.4292866;1607.82878565;2096.0462879;437.330176202;NaN;1.02057985734e-05;0.0250336127581;3
305.5;0;0;Inf;1562117.12677;1711267.57371;28050.0202611;1614.97572512;2103.19322738;440.726198504;NaN;1.03879924479e-05;0.0255009881509;2
305.5;0;0;Inf;1562117.12677;1711267.57371;28050.0202611;1614.97572512;2103.19322738;440.726198504;NaN;1.03879924479e-05;0.0255009881509;3
310.5;0;0;Inf;1570210.26485;1721801.7993;28076.2970995;1622.31012215;2110.52762441;444.084950833;NaN;1.05713389596e-05;0.0259853214992;2
310.5;0;0;Inf;1570210.26485;1721801.7993;28076.2970995;1622.31012215;2110.52762441;444.084950833;NaN;1.05713389596e-05;0.0259853214992;3
315.5;0;0;Inf;1578340.52804;1732373.15;28102.2727738;1629.8245633;2118.04206556;447.407453878;NaN;1.07557609791e-05;0.026486293071;2
315.5;0;0;Inf;1578340.52804;1732373.15;28102.2727738;1629.8245633;2118.04206556;447.407453878;NaN;1.07557609791e-05;0.026486293071;3
320.5;0;0;Inf;1586508.79877;1742982.50825;28127.9595306;1637.5119887;2125.72949096;450.694692668;NaN;1.09411853033e-05;0.0270035758919;2
320.5;0;0;Inf;1586508.79877;1742982.50825;28127.9595306;1637.5119887;2125.72949096;450.694692668;NaN;1.09411853033e-05;0.0270035758919;3
325.5;0;0;Inf;1594715.925;1753630.72199;28153.3689407;1645.36566934;2133.5831716;453.947618026;NaN;1.11275424022e-05;0.0275368357458;2
325.5;0;0;Inf;1594715.925;1753630.72199;28153.3689407;1645.36566934;2133.5831716;453.947618026;NaN;1.11275424022e-05;0.0275368357458;3
330.5;0;0;Inf;1602962.72184;1764318.60634;28178.5119457;1653.37918611;2141.59668837;457.167147937;NaN;1.13147661905e-05;0.0280857311745;2
330.5;0;0;Inf;1602962.72184;1764318.60634;28178.5119457;1653.37918611;2141.59668837;457.167147937;NaN;1.13147661905e-05;0.0280857311745;3
335.5;0;0;Inf;1611249.97303;1775046.94504;28203.3989;1661.54641058;2149.76391283;460.35416886;NaN;1.15027938212e-05;0.0286499134778;2
335.5;0;0;Inf;1611249.97303;1775046.94504;28203.3989;1661.54641058;2149.76391283;460.35416886;NaN;1.15027938212e-05;0.0286499134778;3
340.5;0;0;Inf;1619578.43235;1785816.49187;28228.0396099;1669.86148715;2158.0789894;463.50953697;NaN;1.16915654978e-05;0.0292290267135;2
340.5;0;0;Inf;1619578.43235;1785816.49187;28228.0396099;1669.86148715;2158.0789894;463.50953697;NaN;1.16915654978e-05;0.0292290267135;3
345.5;0;0;Inf;1627948.82498;1796627.97201;28252.4433694;1678.31881663;2166.53631889;466.634079343;NaN;1.1881024304e-05;0.0298227076974;2
345.5;0;0;Inf;1627948.82498;1796627.97201;28252.4433694;1678.31881663;2166.53631889;466.634079343;NaN;1.1881024304e-05;0.0298227076974;3
350.5;0;0;Inf;1636361.84867;1807482.08321;28276.6189928;1686.91304103;2175.13054329;469.728595087;NaN;1.20711160464e-05;0.0304305860033;2
350.5;0;0;Inf;1636361.84867;1807482.08321;28276.6189928;1686.91304103;2175.13054329;469.728595087;NaN;1.20711160464e-05;0.0304305860033;3
355.5;0;0;Inf;1644818.17498;1818379.49703;28300.5748461;1695.63902942;2183.85653168;472.793856424;NaN;1.22617891121e-05;0.031052283963;2
355.5;0;0;Inf;1644818.17498;1818379.49703;28300.5748461;1695.63902942;2183.85653168;472.793856424;NaN;1.22617891121e-05;0.031052283963;3
360.5;0;0;Inf;1653318.45036;1829320.85993;28324.3188741;1704.49186489;2192.70936715;475.830609714;NaN;1.24529943359e-05;0.0316874166662;2
360.5;0;0;Inf;1653318.45036;1829320.85993;28324.3188741;1704.49186489;2192.70936715;475.830609714;NaN;1.24529943359e-05;0.0316874166662;3
365.5;0;0;Inf;1661863.29717;1840306.79425;28347.8586273;1713.46683239;2201.68433464;478.839576448;NaN;1.26446848789e-05;0.0323355919609;2
365.5;0;0;Inf;1661863.29717;1840306.79425;28347.8586273;1713.46683239;2201.68433464;478.839576448;NaN;1.26446848789e-05;0.0323355919609;3
370.5;0;0;Inf;1670453.31469;1851337.89927;28371.2012854;1722.55940745;2210.7769097;481.821454186;NaN;1.28368161156e-05;0.0329964104527;2
