195.5,1,1.04770784596e-05,95446.4552171,1391089.40847,1486535.86369,11856.4605772,1519.80390901,2008.02430579,355.11617543,0.000174008416842,6.84939675978e-06,0.0196253111836,3
200.5,1,1.0215803806e-05,97887.5494276,1398689.38579,1496576.93522,11907.1757301,1520.2702501,2008.4902308,359.615215692,0.000153467792379,6.97691252353e-06,0.0196755369104,3
205.5,1,9.967243383e-06,100328.642692,1406292.95867,1506621.60137,11956.659297,1521.23781386,2009.45745116,364.043434313,0.000136055173568,7.1092664188e-06,0.0197477620691,3
210.5,1,9.73049116366e-06,102769.735174,1413902.56473,1516672.2999,12004.9822206,1522.67948945,2010.89884151,368.40318662,0.00012121124467,7.24608810938e-06,0.0198418190093,3
215.5,1,9.5047252121e-06,105210.827003,1421520.51111,1526731.33812,12052.2098341,1524.57018081,2012.78929451,372.696720485,0.00010848920552,7.38704640882e-06,0.0199575328386,3
220.5,1,9.28919814834e-06,107651.918285,1429148.9841,1536800.90238,12098.4024194,1526.88660999,2015.10552332,376.92618366,9.75298972777e-05,7.53184347151e-06,0.0200947214228,3
225.5,1,9.08322888179e-06,110093.009107,1436790.05772,1546883.06683,12143.6156994,1529.60714397,2017.82588794,381.093630344,8.804288075e-05,7.68021002203e-06,0.0202531953856,3
230.5,1,8.88619542086e-06,112534.099537,1444445.70163,1556979.80117,12187.9012724,1532.71164172,2020.93024177,385.201027096,7.97919419914e-05,7.83190141427e-06,0.0204327581086,3
235.5,1,8.69752859873e-06,114975.189636,1452117.78821,1567092.97784,12231.3069967,1536.18131859,2024.39979573,389.250258168,7.25839144916e-05,7.98669435806e-06,0.0206332057315,3
240.5,1,8.51670658186e-06,117416.279449,1459808.09903,1577224.37848,12273.8773323,1539.99862587,2028.21699753,393.243130347,6.62600042642e-05,8.14438418583e-06,0.0208543271521,3
245.5,1,8.34325004961e-06,119857.369017,1467518.33079,1587375.6998,12315.6536447,1544.14714337,2032.36542408,397.181377356,6.06890158607e-05,8.30478255842e-06,0.021095904026,3
250.5,1,8.17671795128e-06,122298.458374,1475250.10068,1597548.55906,12356.6744768,1548.61148344,2036.82968538,401.066663873,5.57620314032e-05,8.4677155302e-06,0.0213577107671,3
255.5,1,8.01670376128e-06,124739.547547,1483004.95138,1607744.49893,12396.9757911,1553.37720506,2041.5953385,404.900589215,5.13882079263e-05,8.63302190918e-06,0.0216395145471,3
260.5,1,7.86283216573e-06,127180.63656,1490784.35554,1617964.99209,12436.5911874,1558.43073661,2046.64881023,408.684690725,4.74914395635e-05,8.80055186101e-06,0.0219410752956,3
265.5,1,7.71475612336e-06,129621.725432,1498589.71997,1628211.4454,12475.5520989,1563.75930641,2051.97732758,412.420446894,4.40076929526e-05,8.97016571489e-06,0.0222621457004,3
270.5,1,7.57215425246e-06,132062.814182,1506422.3895,1638485.20368,12513.8879677,1569.35088005,2057.56885507,416.10928025,4.08828695401e-05,9.14173293795e-06,0.0226024712073,3
275.5,1,7.43472850237e-06,134503.902823,1514283.65052,1648787.55334,12551.6264038,1575.19410377,2063.41203802,419.752560043,3.80710820857e-05,9.31513125035e-06,0.0229617900201,3
280.5,1,7.30220207404e-06,136944.991368,1522174.73421,1659119.72558,12588.7933289,1581.27825313,2069.49615126,423.351604739,3.55332590341e-05,9.49024585858e-06,0.0233398331004,3
285.5,1,7.17431755904e-06,139386.079829,1530096.81964,1669482.89947,12625.4131063,1587.59318652,2075.81105253,426.907684348,3.32360089469e-05,9.66696878843e-06,0.0237363241681,3
290.5,1,7.05083527086e-06,141827.168213,1538051.03651,1679878.20472,12661.5086586,1594.12930282,2082.34714018,430.422022605,3.11506928124e-05,9.84519830218e-06,0.0241509797009,3
295.5,1,6.9315317455e-06,144268.256529,1546038.46779,1690306.72432,12697.1015757,1600.87750287,2089.09531459,433.895799011,2.92526628685e-05,1.00248383874e-05,0.0245835089345,3
300.5,1,6.81619839191e-06,146709.344785,1554060.15215,1700769.49693,12732.2122115,1607.82915433,2096.04694305,437.330150756,2.75206358041e-05,1.02057983066e-05,0.0250336138628,3
305.5,1,6.70464027479e-06,149150.432986,1562117.08617,1711267.51916,12766.8597736,1614.97605957,2103.19382759,440.726174523,2.59361741629e-05,1.03879921991e-05,0.0255009892375,3
310.5,1,6.59667501516e-06,151591.521138,1570210.22649,1721801.74763,12801.0624042,1622.31042626,2110.5281756,444.084928199,2.44832561472e-05,1.05713387275e-05,0.0259853225684,3
315.5,1,6.49213179533e-06,154032.609245,1578340.49173,1732373.10098,12834.8372545,1629.82484046,2118.0425729,447.407432483,2.31479171426e-05,1.07557607626e-05,0.0264862941232,3
320.5,1,6.39085045713e-06,156473.697313,1586508.76434,1742982.46165,12868.2005529,1637.51224186,2125.72995898,450.694672417,2.19179500184e-05,1.09411851013e-05,0.0270035769277,3
325.5,1,6.29268068317e-06,158914.785343,1594715.8923,1753630.67765,12901.1676674,1645.36590107,2133.58360425,453.947598831,2.07826539427e-05,1.11275422138e-05,0.0275368367657,3
330.5,1,6.19748125243e-06,161355.873341,1602962.69074,1764318.56408,12933.7531628,1653.37939866,2141.59708914,457.167129722,1.97326226253e-05,1.13147660147e-05,0.028085732179,3
335.5,1,6.1051193625e-06,163796.961308,1611249.9434,1775046.90471,12965.9708538,1661.54660593,2149.76428481,460.354151555,1.87595659885e-05,1.15027936573e-05,0.0286499144673,3
340.5,1,6.01547001139e-06,166238.049247,1619578.40409,1785816.45334,12997.8338531,1669.86166704,2158.07933531,463.509520511,1.78561588365e-05,1.16915653451e-05,0.0292290276885,3
