91;0;0;Inf;427066.313269;474228.928897;27013.1606787;1555.82096184;2074.09146325;250.745463346;NaN;3.6433577369e-06;0.00884464932678;2
91;0;0;Inf;427066.313269;474228.928897;27013.1606787;1555.82096184;2074.09146325;250.745463346;NaN;3.6433577369e-06;0.00884464932678;3
96;0;0;Inf;434845.553006;484599.521141;27096.3809262;1555.87630712;2074.14680852;257.540820174;NaN;3.83133691576e-06;0.00943113570884;2
96;0;0;Inf;434845.553006;484599.521141;27096.3809262;1555.87630712;2074.14680852;257.540820174;NaN;3.83133691576e-06;0.00943113570884;3
101;0;0;Inf;442625.090236;494970.410878;27175.3779516;1555.94000087;2074.21050228;264.161136054;NaN;4.02085878905e-06;0.0100207754667;2
101;0;0;Inf;442625.090236;494970.410878;27175.3779516;1555.94000087;2074.21050228;264.161136054;NaN;4.02085878905e-06;0.0100207754667;3
106;0;0;Inf;450404.967682;505341.640831;27250.5604594;1556.01251677;2074.28301817;270.619221771;NaN;4.21164083201e-06;0.0106130990778;2
106;0;0;Inf;450404.967682;505341.640831;27250.5604594;1556.01251677;2074.28301817;270.619221771;NaN;4.21164083201e-06;0.0106130990778;3
111;0;0;Inf;458185.231933;515713.25759;27322.2806436;1556.09498402;2074.36548543;276.926375921;NaN;4.40341151915e-06;0.0112075972071;2
111;0;0;Inf;458185.231933;515713.25759;27322.2806436;1556.09498402;2074.36548543;276.926375921;NaN;4.40341151915e-06;0.0112075972071;3
116;0;0;Inf;465965.937592;526085.315756;27390.8441907;1556.18953917;2074.46004058;283.092609005;NaN;4.59591689816e-06;0.0118037562793;2
116;0;0;Inf;465965.937592;526085.315756;27390.8441907;1556.18953917;2074.46004058;283.092609005;NaN;4.59591689816e-06;0.0118037562793;3
121;0;0;Inf;473747.153225;536457.883896;27456.518186;1556.2996921;2074.57019351;289.126821367;NaN;4.78892366502e-06;0.0124010824003;2
121;0;0;Inf;473747.153225;536457.883896;27456.518186;1556.2996921;2074.57019351;289.126821367;NaN;4.78892366502e-06;0.0124010824003;3
126;0;0;Inf;481528.969125;546831.052303;27519.537432;1556.43068051;2074.70118192;295.036945739;NaN;4.98222013168e-06;0.0129991175988;2
126;0;0;Inf;481528.969125;546831.052303;27519.537432;1556.43068051;2074.70118192;295.036945739;NaN;4.98222013168e-06;0.0129991175988;3
131;0;0;Inf;489311.506764;557204.942449;27580.1095503;1556.58978612;2074.86028752;300.830062664;NaN;5.1756159497e-06;0.0135974509791;2
131;0;0;Inf;489311.506764;557204.942449;27580.1095503;1556.58978612;2074.86028752;300.830062664;NaN;5.1756159497e-06;0.0135974509791;3
136;0;0;Inf;497094.929676;567579.717867;27638.4191374;1556.7865881;2075.05708951;306.512495246;NaN;5.36894112775e-06;0.0141957264382;2
