0,0,0,0,0
0,4.1513e-02,0,-2.1582e-08,0
0,5.1157e-05,4.0864e-08,-1.0468e-10,4.8541e-14
0,-2.0992e-8,0,0,0
0,0,0,0,3.9259e-21
