13080,83.6913,290.677088
13140,85.8637,311.879712
13200,86.57,318.7732
13260,87.2763,325.666688
13320,88.2988,335.646288
13380,90.1538,353.751088
13440,94.2635,393.86176
13500,97.2234,422.750384
13560,97.2615,423.12224
13620,96.8342,418.951792
13680,96.3344,414.073744
13740,95.7617,408.484192
13800,90.2752,354.935952
13860,81.4079,268.391104
13920,78.3506,238.551856
13980,72.8674,185.035824
14040,70.7846,164.707696
14100,69.9867,156.920192
14160,69.4396,151.580496
14220,69.0604,147.879504
14280,68.8652,145.974352
14340,69.1471,148.725696
14400,69.8996,156.070096
14460,71.5802,172.472752
14520,73.2398,188.670448
14580,74.6413,202.349088
14640,80.3287,257.858112
14700,83.7303,291.057728
14760,86.2238,315.394288
14820,87.4402,327.266352
14880,88.1191,333.892416
14940,87.7974,330.752624
15000,87.0767,323.718592
15060,86.9079,322.071104
15120,87.6966,329.768816
15180,90.9487,361.509312
15240,92.8548,380.112848
15300,95.8502,409.347952
15360,97.6479,426.893504
15420,98.9728,439.824528
15480,99.5399,445.359424
15540,99.8816,448.694416
15600,99.7173,447.090848
15660,99.1449,441.504224
15720,98.5155,435.36128
15780,96.6529,417.182304
15840,92.339,375.07864
15900,82.5863,279.892288
15960,76.0851,216.440576
16020,69.6522,153.655472
16080,67.846,136.02696
16140,67.0269,128.032544
16200,66.26,120.5476
16260,65.6543,114.635968
16320,65.3638,111.800688
16380,65.1908,110.112208
16440,65.1941,110.144416
16500,65.1974,110.176624
16560,65.1429,109.644704
16620,64.9556,107.816656
16680,64.3305,101.71568
16740,63.4654,93.272304
16800,62.8705,87.46608
16860,62.8943,87.698368
16920,63.6838,95.403888
16980,70.5109,162.036384
17040,75.396,209.71496
17100,77.546,230.69896
17160,76.8544,223.948944
17220,75.9879,215.491904
17280,76.7404,222.836304
17340,78.6279,241.258304
17400,80.0667,255.300992
17460,81.0651,265.045376
17520,81.3586,267.909936
17580,81.2539,266.888064
17640,80.5659,260.173184
17700,78.2797,237.859872
17760,79.3136,247.950736
17820,81.5178,269.463728
17880,85.2574,305.962224
17940,86.0635,313.82976
18000,85.6489,309.783264
18060,84.5439,298.998464
18120,83.9714,293.410864
18180,82.8653,282.615328
18240,79.1226,246.086576
18300,76.3586,219.109936
18360,74.7918,203.817968
18420,76.4513,220.014688
18480,77.9808,234.942608
18540,79.4662,249.440112
18600,82.1009,275.154784
18660,82.3102,277.197552
18720,81.4452,268.755152
18780,81.1482,265.856432
18840,80.3571,258.135296
18900,83.2796,286.658896
18960,85.8505,311.75088
19020,85.95,312.722
19080,82.6488,280.502288
19140,79.1448,246.303248
19200,76.2814,218.356464
19260,75.454,210.28104
19320,75.6959,212.641984
19380,77.3173,228.466848
19440,78.6217,241.197792
19500,78.1319,236.417344
19560,77.2532,227.841232
19620,77.0527,225.884352
19680,78.5103,240.110528
19740,81.9359,273.544384
19800,83.5929,289.716704
19860,83.3271,287.122496
19920,82.7544,281.532944
19980,82.1823,275.949248
20040,81.8125,272.34
20100,82.349,277.57624
20160,87.5844,328.673744
20220,90.2934,355.113584
20280,91.2993,364.931168
20340,91.0275,362.2784
20400,89.6323,348.661248
20460,88.7777,340.320352
20520,88.4948,337.559248
20580,88.2993,335.651168
20640,88.21,334.7796
20700,88.4025,336.6584
20760,87.4125,326.996
20820,85.6696,309.985296
20880,84.5083,298.651008
20940,83.9929,293.620704
21000,83.6079,289.863104
21060,83.4474,288.296624
21120,83.4507,288.328832
21180,83.4539,288.360064
21240,83.6318,290.096368
21300,83.8721,292.441696
21360,84.2525,296.1544
21420,85.3677,307.038752
21480,86.2124,315.283024
21540,87.4374,327.239024
21600,88.3111,335.766336
21660,89.8214,350.506864
21720,90.3886,356.042736
21780,91.5477,367.355552
21840,94.8446,399.533296
21900,98.7275,437.4304
21960,102.9667,478.804992
22020,101.1096,460.679696
22080,91.7245,369.08112
22140,87.6665,329.47504
22200,89.4039,346.432064
22260,90.8138,360.192688
22320,91.5663,367.537088
22380,92.1833,373.559008
22440,92.5636,377.270736
22500,93.7633,388.979808
22560,98.7138,437.296688
22620,101.4853,464.346528
22680,97.0903,421.451328
22740,92.1809,373.535584
22800,87.3385,326.27376
22860,85.1313,304.731488
22920,84.6323,299.861248
22980,84.5,298.57
23040,84.9697,303.154272
23100,86.1666,314.836016
23160,87.4354,327.219504
23220,87.559,328.42584
23280,87.3717,326.597792
23340,87.1844,324.769744
23400,87.1011,323.956736
23460,87.2937,325.836512
23520,87.7129,329.927904
23580,88.2801,335.463776
23640,88.6414,338.990064
23700,88.4224,336.852624
23760,87.5087,327.934912
23820,86.3482,316.608432
23880,84.5476,299.034576
23940,84.2646,296.272496
24000,84.9999,303.449024
24060,89.6234,348.574384
24120,96.3527,414.252352
24180,96.7234,417.870384
24240,95.0812,401.842512
24300,93.1923,383.406848
24360,96.0414,411.214064
24420,98.5158,435.364208
24480,101.4662,464.160112
24540,100.1593,451.404768
24600,97.5651,426.085376
24660,94.6344,397.481744
24720,88.8602,341.125552
24780,91.7569,369.397344
24840,92.7825,379.4072
24900,93.5675,387.0688
24960,94.1347,392.604672
25020,94.2487,393.717312
25080,91.9462,371.244912
25140,87.663,329.44088
25200,84.7871,301.372096
25260,73.177,188.05752
